gene_idx	gene_name	category	n_train_flipped	n_val_flipped	n_val_not_flipped	cutoff_99th	tp	fp	fn	tn	sensitivity	specificity	false_positive_rate	dor	log10_dor
5431	JNPAEA_07600 hypothetical protein	other	1593	303	87051	4.408691558837889	300	144	3	86907	0.9900990099009901	0.9983457972912431	0.0016542027087569355	60352.083333333336	4.780692266389526
4757	BDLHBJ_00505 Phage protein	phage	1683	327	87027	5.090294418334962	320	66	7	86961	0.9785932721712538	0.9992416146713089	0.0007583853286910959	60232.72727272727	4.779832528000078
5072	IIMCMO_00520 competence protein ComGF	other	1689	309	87045	4.724387836456293	303	73	6	86972	0.9805825242718447	0.9991613533229938	0.0008386466770061462	60165.561643835616	4.779347975183096
1806	FEOBHI_07505 elongation factor Tu	other	1671	261	87093	3.4888958692550656	257	93	4	87000	0.9846743295019157	0.9989321759498467	0.0010678240501532845	60104.83870967742	4.778909436068015
2903	ELEGCC_00850 staphylococcal enterotoxin type 26	other	1701	285	87069	4.557775497436523	282	136	3	86933	0.9894736842105263	0.9984380204205859	0.001561979579414028	60086.044117647056	4.778773612326931
1635	FEOBHI_07740 Phosphoribosylformylglycinamidine cyclo-ligase	other	1590	312	87042	4.811623907089221	307	89	5	86953	0.9839743589743589	0.9989775051124744	0.0010224948875255625	59987.8	4.778062934859941
1816	FEOBHI_07810 teichoic acid D-Ala esterase FmtA	other	1776	348	87006	4.420085072517395	347	501	1	86505	0.9971264367816092	0.9942417764292117	0.005758223570788221	59914.64071856288	4.777532959390206
1374	FEOBHI_08895 phenol-soluble modulin export ABC transporter ATP-binding protein PmtC	other	1638	324	87030	5.1541983604431145	322	234	2	86796	0.9938271604938271	0.997311271975181	0.002688728024819028	59718.61538461538	4.776109729766448
2583	FEOBHI_04080 Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	other	1494	270	87084	4.286616406440733	267	130	3	86954	0.9888888888888889	0.9985071884617152	0.0014928115382848743	59530.04615384615	4.7747362192618645
4732	PODMID_02215 Phage tail tape measure protein	phage	1536	279	87075	5.540997791290286	278	406	1	86669	0.996415770609319	0.9953373528567327	0.004662647143267298	59344.78325123153	4.773382547978384
1783	FEOBHI_04660 chorismate synthase	other	1590	270	87084	4.620096578598022	265	78	5	87006	0.9814814814814815	0.9991043130770291	0.0008956869229709247	59119.46153846154	4.771730469839749
3655	GLIPDI_09075 Phage protein	phage	1731	321	87033	4.413039684295656	316	93	5	86940	0.9844236760124611	0.998931439798697	0.001068560201302954	59081.8064516129	4.771453765583268
350	FEOBHI_03930 Thiamin-binding stress-response protein YqgV, UPF0045 family	other	1653	381	86973	4.721397418975832	375	92	6	86881	0.984251968503937	0.9989422004530142	0.0010577995469858463	59022.41847826087	4.771017000999997
5046	BNOEEK_03435 MazG domain-containing protein	other	1614	312	87042	5.091871829032898	310	228	2	86814	0.9935897435897436	0.9973805748948783	0.0026194251051216656	59018.28947368421	4.7709866181950265
3932	GFNPHG_05225 FAD-binding dehydrogenase	other	1623	330	87024	4.354974222183215	325	96	5	86928	0.9848484848484849	0.9988968560397132	0.0011031439602868175	58857.5	4.769801811292933
959	FEOBHI_05680 thiamine diphosphokinase	other	1608	345	87009	3.847404723167423	339	84	6	86925	0.9826086956521739	0.9990345826293832	0.0009654173706168328	58467.41071428572	4.766913861112853
1003	FEOBHI_03380 Uroporphyrinogen-III synthase	other	1572	303	87051	4.440449838638302	296	63	7	86988	0.976897689768977	0.9992762863149188	0.0007237136850811593	58386.50340136055	4.76631246739096
2430	FEOBHI_11600 50S ribosomal protein L25/general stress protein Ctc	core	1668	321	87033	4.456048417091369	310	42	11	86991	0.9657320872274143	0.9995174244252181	0.00048257557478197924	58370.58441558442	4.766194041557425
2397	FEOBHI_13300 Protein N-acetyltransferase, RimJ/RimL family	other	1701	294	87060	5.256883144378662	290	108	4	86952	0.9863945578231292	0.9987594762232943	0.0012405237767057202	58370.555555555555	4.766193826830187
2934	ELEGCC_02900 Sau1hsdS1	other	1716	312	87042	5.197318005561826	311	462	1	86580	0.9967948717948718	0.9946922175501482	0.005307782449851796	58282.207792207795	4.76553599494785
2085	FEOBHI_05085 Catalase-like protein	other	1695	273	87081	4.609593877792358	267	67	6	87014	0.978021978021978	0.9992306013941044	0.0007693986058956604	57792.880597014926	4.76187434174463
4880	GGOKJO_02965 site-specific integrase	phage	1629	309	87045	5.329358215332031	307	231	2	86814	0.9935275080906149	0.9973462002412545	0.0026537997587454767	57688.09090909091	4.761086166946249
1547	FEOBHI_03755 heat-inducible transcriptional repressor HrcA	other	1647	324	87030	5.171253795623779	322	243	2	86787	0.9938271604938271	0.9972078593588418	0.0027921406411582214	57500.851851851854	4.7596742786342965
2281	FEOBHI_11825 copper chaperone CopZ	other	1746	315	87039	4.60355749130249	309	78	6	86961	0.9809523809523809	0.9991038499982766	0.0008961500017233653	57416.557692307695	4.759037151587008
1597	FEOBHI_03220 NADPH-dependent curcumin reductase CurA	other	1644	318	87036	4.784858784675598	315	159	3	86877	0.9905660377358491	0.9981731697228733	0.0018268302771267061	57371.6037735849	4.758696990378918
4806	PIPDJJ_00915 complement inhibitor SCIN-B	other	1611	342	87012	4.933631229400643	340	258	2	86754	0.9941520467836257	0.9970348917390705	0.002965108260929527	57163.48837209302	4.7571187235220895
1575	FEOBHI_13025 aspartate-semialdehyde dehydrogenase	other	1641	309	87045	5.26312198638916	305	116	4	86929	0.9870550161812298	0.9986673559653053	0.001332644034694698	57140.82974137931	4.756946542478053
2055	FEOBHI_08375 Leucyl aminopeptidase	other	1698	300	87054	5.1789003944396965	295	90	5	86964	0.9833333333333333	0.998966158935833	0.0010338410641670688	57009.73333333333	4.755949009568722
5043	BNOEEK_03445 Group-specific protein	other	1776	300	87054	5.207237958908081	298	227	2	86827	0.9933333333333333	0.9973924230937119	0.002607576906288051	56992.171806167404	4.7558152069907225
1928	FEOBHI_11350 phosphopyruvate hydratase	other	1623	360	86994	3.7382265329360957	353	77	7	86917	0.9805555555555555	0.9991148814860795	0.0008851185139205003	56923.37847866419	4.755290668135691
5438	JNPAEA_12780 Lipase-3 domain-containing protein	other	1650	294	87060	4.643146905899047	292	223	2	86837	0.9931972789115646	0.997438548127728	0.002561451872271996	56852.923766816144	4.7547528039955
3331	MDBBCG_05385 superantigen-like protein SSL10	other	1710	345	87009	5.629752478599548	344	527	1	86482	0.9971014492753624	0.9939431553057729	0.006056844694227034	56451.24857685009	4.751673552001279
1610	FEOBHI_11330 type I glyceraldehyde-3-phosphate dehydrogenase	other	1539	306	87048	3.9454245710372917	301	93	5	86955	0.9836601307189542	0.9989316239316239	0.0010683760683760685	56287.0	4.750408102130343
5347	PCLKBG_10790 Staphylococcal secretory antigen ssaA1	other	1581	330	87024	5.530576229095459	326	126	4	86898	0.9878787878787879	0.9985521235521235	0.0014478764478764478	56207.833333333336	4.749796844686049
5313	PCLKBG_10040 DUF2992 domain-containing protein	other	1749	339	87015	5.53974250793457	338	521	1	86494	0.9970501474926253	0.9940125265758777	0.005987473424122278	56113.190019193855	4.749064958925383
4990	OJEMIL_05545 DUF1433 domain-containing protein	other	1659	333	87021	5.091600875854493	329	128	4	86893	0.987987987987988	0.9985290906792613	0.0014709093207386722	55835.541015625	4.746910728568702
1069	FEOBHI_03805 Iron transporter	iron_fes	1680	348	87006	4.205052180290222	346	269	2	86737	0.9942528735632183	0.996908259200515	0.003091740799485093	55782.531598513015	4.746498220118551
2300	FEOBHI_10960 putative inorganic carbon transporter subunit DabA	other	1611	309	87045	4.740779876708984	305	119	4	86926	0.9870550161812298	0.9986328910333735	0.0013671089666264576	55698.382352941175	4.745842582150514
2490	FEOBHI_03285 bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	other	1734	372	86982	4.935580425262452	370	288	2	86694	0.9946236559139785	0.9966889701317514	0.0033110298682486033	55688.854166666664	4.745768282098534
5247	CKPJDJ_11280 Enterotoxin	other	1707	315	87039	5.258347167968774	314	489	1	86550	0.9968253968253968	0.9943818288353496	0.005618171164650329	55576.073619631905	4.744887861161008
3100	HCCNHA_02875 Lipoprotein	other	1575	327	87027	5.674831628799438	326	509	1	86518	0.9969418960244648	0.9941512404196399	0.005848759580360118	55412.31434184676	4.743606289212484
2622	FEOBHI_11780 Stage V sporulation protein SpoVB/SpoIIIF, required for spore cortex synthesis	other	1656	348	87006	4.860786795616151	344	135	4	86871	0.9885057471264368	0.9984483828701469	0.0015516171298531136	55340.044444444444	4.743039503593679
1	FEOBHI_04095 stressosome-associated protein Prli42	other	1617	312	87042	5.300962810516349	308	121	4	86921	0.9871794871794872	0.9986098665012293	0.0013901334987707083	55313.36363636364	4.742830068960843
5272	DMOLDD_11475 Hydrolase	other	1527	228	87126	5.230772800445557	227	358	1	86768	0.9956140350877193	0.9958910084245804	0.004108991575419507	55017.69832402235	4.740502417640628
1758	FEOBHI_03485 tRNA guanosine(34) transglycosylase Tgt	core	1668	315	87039	5.16748113632202	311	123	4	86916	0.9873015873015873	0.9985868403818978	0.00141315961810223	54940.80487804878	4.739895017507818
555	FEOBHI_03180 galactose-6-phosphate isomerase subunit LacA	other	1626	315	87039	5.644206404685974	313	249	2	86790	0.9936507936507937	0.997139213456037	0.002860786543963051	54548.73493975904	4.736784683154377
2201	FEOBHI_06235 translational GTPase TypA	other	1674	327	87027	5.737048964500426	325	259	2	86768	0.9938837920489296	0.9970239121192274	0.0029760878807726337	54439.38223938224	4.735913188325021
3907	GFNPHG_05070 saccharopine dehydrogenase NADP-binding domain-containing protein	other	1671	339	87015	4.886494207382201	335	134	4	86881	0.9882005899705014	0.9984600356260415	0.0015399643739585128	54300.625	4.734804828345552
3838	GFNPHG_05190 Arsenical resistance operon repressor	other	1671	249	87105	5.008496999740597	247	199	2	86906	0.9919678714859438	0.9977154009528729	0.0022845990471270306	53934.125628140704	4.731863642409537
2131	FEOBHI_01740 Phosphoglucomutase	other	1710	312	87042	4.51963049411774	307	100	5	86942	0.9839743589743589	0.9988511293398589	0.0011488706601410813	53382.388	4.7273979975523845
1765	FEOBHI_04770 23S rRNA G2445 N2-methylase RlmL	core	1653	276	87078	4.062012329101562	274	223	2	86855	0.9927536231884058	0.9974390776085809	0.002560922391419187	53359.34977578475	4.727210528732533
835	FEOBHI_03700 nicotinate (nicotinamide) nucleotide adenylyltransferase	other	1521	306	87048	4.255362415313719	302	123	4	86925	0.9869281045751634	0.9985869864902123	0.0014130135097877034	53356.40243902439	4.7271865395450865
5437	JNPAEA_07575 XRE family transcriptional regulator	other	1716	330	87024	4.440342640876766	328	267	2	86757	0.9939393939393939	0.9969318808604523	0.003068119139547711	53288.94382022472	4.7266371126673725
673	FEOBHI_06230 HutD family protein	other	1695	336	87018	4.659137229919433	331	108	5	86910	0.9851190476190477	0.9987588774736261	0.0012411225263738537	53272.61111111111	4.726503983876174
3877	GFNPHG_05105 Glyoxalase-like-dom domain-containing protein	other	1773	339	87015	5.477180881500244	336	183	3	86832	0.9911504424778761	0.9978969143251164	0.002103085674883641	53143.08196721312	4.725446737175153
1319	FEOBHI_10280 peptide chain release factor N(5)-glutamine methyltransferase	other	1641	339	87015	3.5864478588104247	329	54	10	86961	0.9705014749262537	0.9993794173418377	0.0006205826581623858	52981.794444444444	4.724126663363303
5012	OJEMIL_11785 Sau1hsdM1	other	1683	297	87057	4.925706892013551	294	161	3	86896	0.98989898989899	0.998150636939017	0.001849363060983034	52893.217391304344	4.7233999851091975
4867	GGOKJO_03825 hypothetical protein	other	1551	309	87045	5.3604631423950195	308	504	1	86541	0.9967637540453075	0.9942098914354645	0.005790108564535585	52886.166666666664	4.723342089313427
5499	IAFAPK_06480 IDEAL domain-containing protein	other	1716	303	87051	5.1016410350799495	300	165	3	86886	0.9900990099009901	0.998104559396216	0.0018954406037839887	52658.181818181816	4.721465859708092
1065	FEOBHI_11775 Pseudouridine synthase	other	1551	267	87087	5.521431922912598	266	438	1	86649	0.9962546816479401	0.9949705466946847	0.005029453305315374	52622.45205479452	4.721171081093949
4975	OJEMIL_07810 hypothetical protein	other	1716	279	87075	4.7363013982772815	276	152	3	86923	0.989247311827957	0.9982543784094172	0.0017456215905828308	52611.28947368421	4.721078946245796
878	FEOBHI_02140 Protein thiol-disulfide isomerase DsbC	other	1719	309	87045	5.472837600708007	308	508	1	86537	0.9967637540453075	0.9941639381928887	0.005836061807111264	52467.31496062992	4.719888839543881
1897	FEOBHI_13215 dihydrolipoyllysine-residue succinyltransferase	other	1692	267	87087	4.800880274772644	262	87	5	87000	0.9812734082397003	0.999000999000999	0.000999000999000999	52400.0	4.719331286983727
407	FEOBHI_11500 Arsenate reductase or related protein, glutaredoxin family	other	1632	297	87057	5.180426321029663	294	164	3	86893	0.98989898989899	0.9981161767577564	0.0018838232422435876	51923.865853658535	4.7153670192393555
4915	HFCIMO_09995 hypothetical protein	other	1686	354	87000	4.142407417297364	349	117	5	86883	0.9858757062146892	0.9986551724137931	0.0013448275862068967	51832.764102564106	4.714604369219281
2310	FEOBHI_09525 Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	phage	1560	273	87081	4.8486175775528	269	113	4	86968	0.9853479853479854	0.9987023575751311	0.0012976424248688004	51757.50442477876	4.7139733279257845
4926	FDKEGL_09465 Glutathione S-transferase	other	1677	312	87042	5.220916194915771	310	261	2	86781	0.9935897435897436	0.9970014475770318	0.0029985524229682223	51536.6091954023	4.712115841142139
855	FEOBHI_04005 Lipoprotein	other	1713	327	87027	4.392454471588134	324	183	3	86844	0.9908256880733946	0.997897204315902	0.0021027956840980384	51252.19672131148	4.709712484430199
3860	GFNPHG_04145 Cytosolic protein	other	1614	231	87123	4.870337944030757	226	77	5	87046	0.9783549783549783	0.9991161920503197	0.000883807949680337	51097.132467532465	4.708396528540372
268	FEOBHI_03695 ribosome assembly RNA-binding protein YhbY	core	1488	306	87048	5.276205344200134	305	517	1	86531	0.9967320261437909	0.9940607480930062	0.0059392519069938424	51048.26885880077	4.707981018943635
2639	FEOBHI_04740 Penicillin-binding protein 1B/1F, peptidoglycan transglycosylase/transpeptidase	other	1638	321	87033	4.394248905181881	317	135	4	86898	0.9875389408099688	0.9984488642239151	0.0015511357760849332	51012.34444444445	4.707675283458418
2031	FEOBHI_10305 Putative aldehyde dehydrogenase	other	1605	279	87075	5.217041301727299	277	236	2	86839	0.992831541218638	0.9972896927935687	0.0027103072064312375	50962.71822033898	4.707252584095948
2741	ELEGCC_08575 Phage protein	phage	1656	348	87006	5.098514437675476	346	295	2	86711	0.9942528735632183	0.9966094292347654	0.0033905707652345817	50850.85762711865	4.70629828193102
1395	FEOBHI_05580 ribosome biogenesis GTPase YlqF	core	1533	333	87021	3.5216376972198487	328	113	5	86908	0.984984984984985	0.9987014628652854	0.001298537134714609	50452.78584070796	4.702885151580731
932	FEOBHI_06320 Cell-wall binding lipoprotein	other	1623	321	87033	5.609268856048582	320	552	1	86481	0.9968847352024922	0.9936575781600083	0.006342421839991727	50133.913043478264	4.700131603413516
3239	MDBBCG_08430 TIGR01741 family protein	other	1620	330	87024	4.996994791030883	325	113	5	86911	0.9848484848484849	0.998701507630079	0.0012984923699209414	49993.05309734513	4.698909660114081
5449	HPMCHE_01095 hypothetical protein	other	1647	318	87036	4.276812067031861	314	137	4	86899	0.9874213836477987	0.9984259386920354	0.0015740613079645205	49792.49270072993	4.697163868373752
931	FEOBHI_04745 Holliday junction resolvase RecU	other	1680	321	87033	4.780652136802675	318	185	3	86848	0.9906542056074766	0.9978743694920318	0.002125630507968242	49761.556756756756	4.696893958505381
5379	EBMJHK_09750 PVL orf 52-like protein	other	1617	276	87078	5.00040620803833	273	160	3	86918	0.9891304347826086	0.998162566894049	0.0018374331059509866	49434.6125	4.694031134228555
2706	ELEGCC_07375 Nitrogen regulation protein NIFR3	other	1590	306	87048	5.022613196372985	305	534	1	86514	0.9967320261437909	0.9938654535428729	0.006134546457127102	49413.426966292136	4.693844974531792
3842	GFNPHG_05320 mecC-type methicillin resistance repressor MecI	other	1707	276	87078	4.658140802383425	272	120	4	86958	0.9855072463768116	0.9986219251705367	0.0013780748294632398	49276.2	4.692637209248438
3265	MDBBCG_11400 Acetyltransferase	other	1548	282	87072	5.585989418029784	281	496	1	86576	0.9964539007092199	0.9943035648658581	0.00569643513414186	49048.096774193546	4.690622160003389
5020	OJEMIL_00770 DDE-type integrase/transposase/recombinase	phage	1647	315	87039	4.761027889251709	311	138	4	86901	0.9873015873015873	0.9984145038431048	0.0015854961568951848	48960.52717391304	4.6898460853525545
