variation	gene_idx	gene_name	category	n_train_flipped	n_val_flipped	n_val_not_flipped	cutoff_99th	tp	fp	fn	tn	sensitivity	specificity	false_positive_rate	dor	log10_dor
10	1581	FEOBHI_00325 UPF0324 membrane protein SACOL0411	other	559	101	29017	5.694060945510848	99	430	2	28587	0.9801980198019802	0.9851811007340524	0.014818899265947549	3290.829069767442	3.5173053250216095
10	4535	JICCIG_12720 Tandem lipoprotein	other	548	101	29017	4.818113365173339	100	856	1	28161	0.9900990099009901	0.9705000516938347	0.02949994830616535	3289.836448598131	3.517174307908365
10	12	FEOBHI_11510 DUF721 domain-containing protein	other	574	112	29006	4.878798108100891	97	57	15	28949	0.8660714285714286	0.9980348893332414	0.001965110666758602	3284.272514619883	3.5164391858059196
10	3581	GLIPDI_07810 Pathogenicity island protein	other	556	108	29010	5.957210564613343	106	462	2	28548	0.9814814814814815	0.9840744570837642	0.01592554291623578	3274.987012987013	3.5152095821295544
10	2780	ELEGCC_09040 FPRL1 inhibitory protein	other	511	104	29014	4.581742286682126	102	445	2	28569	0.9807692307692307	0.9846625766871165	0.015337423312883436	3274.2	3.5151052041667894
10	5470	IHCPPO_12200 Terminase small subunit	phage	530	102	29016	6.766867861747746	101	871	1	28145	0.9901960784313726	0.9699820788530465	0.030017921146953404	3263.6567164179105	3.5137044717712005
10	4348	GFKDNP_01270 Transposase, IS1182 family	other	552	105	29013	3.7128974676132223	104	903	1	28110	0.9904761904761905	0.9688760210939924	0.03112397890600765	3237.4750830564785	3.5102064345927153
10	5422	AHAFDE_02970 superantigen-like protein SSL3	other	583	117	29001	4.756990547180174	115	508	2	28493	0.9829059829059829	0.9824833626426674	0.017516637357332505	3225.093503937008	3.5085423104922797
10	615	FEOBHI_02400 HTH-type transcriptional regulator TcaR	other	555	105	29013	4.996698503494264	102	303	3	28710	0.9714285714285714	0.9895564057491469	0.010443594250853066	3221.5841584158416	3.5080694810364563
10	1722	FEOBHI_01235 Glycosyltransferase involved in cell wall bisynthesis	other	521	79	29039	4.565119552612301	77	343	2	28696	0.9746835443037974	0.9881882984951272	0.011811701504872757	3220.9795918367345	3.5079879731336403
10	2791	ELEGCC_12240 DUF1433 domain-containing protein	other	532	111	29007	5.737461285591028	107	240	4	28767	0.963963963963964	0.991726135070845	0.008273864929155031	3206.321875	3.5060071179930508
10	3578	GLIPDI_13155 Restriction alleviation protein, Lar family	other	558	95	29023	4.489800596237177	93	419	2	28604	0.9789473684210527	0.9855631740343865	0.014436825965613478	3174.4295942720764	3.5016656992924906
10	704	FEOBHI_11475 Acetyltransferase	other	540	115	29003	2.5366360044479372	100	61	15	28942	0.8695652173913043	0.9978967692997276	0.0021032307002723854	3163.0601092896177	3.500107445119879
10	3473	LFCCLA_05900 EF-hand domain-containing protein	other	556	108	29010	5.204107284545923	107	953	1	28057	0.9907407407407407	0.9671492588762496	0.03285074112375043	3150.156348373557	3.4983321092025617
10	1945	FEOBHI_00620 type VII secretion protein EssB	other	543	99	29019	4.848152275085453	96	292	3	28727	0.9696969696969697	0.9899376270719183	0.010062372928081601	3148.1643835616437	3.498057401263216
10	2636	FEOBHI_06980 NhaP-type Na+/H+ or K+/H+ antiporter	other	564	103	29015	3.831475400924684	100	304	3	28711	0.970873786407767	0.9895226606927451	0.010477339307254868	3148.1359649122805	3.498053480845854
10	4637	LHLGEE_13205 Phg-2220-C domain-containing protein	other	558	100	29018	7.804360485076896	99	886	1	28132	0.99	0.969467227238266	0.030532772761734096	3143.4176072234764	3.4974020814518676
10	212	FEOBHI_09170 DUF1108 domain-containing protein	other	524	96	29022	6.1700709676742544	95	852	1	28170	0.9895833333333334	0.9706429605127145	0.02935703948728551	3141.021126760563	3.497070857507921
10	4639	LHLGEE_12485 bi-component leukocidin LukMF' subunit M	other	561	112	29006	4.16404275894163	109	332	3	28674	0.9732142857142857	0.9885540922567745	0.01144590774322554	3138.0180722891564	3.4966554404213626
10	3572	GLIPDI_01055 DNA-binding protein	other	548	91	29027	5.043783369064322	89	409	2	28618	0.978021978021978	0.9859096703069556	0.014090329693044407	3113.6943765281176	3.4932759823164865
10	2566	FEOBHI_07500 Metal-dependent amidase/aminoacylase/carboxypeptidase	other	551	93	29025	5.2524988651275635	90	277	3	28748	0.967741935483871	0.9904565030146425	0.00954349698535745	3113.5018050541516	3.493249121839924
10	3241	MDBBCG_06035 GNAT family N-acetyltransferase	other	586	101	29017	6.492934298515316	100	906	1	28111	0.9900990099009901	0.9687769238722128	0.031223076127787158	3102.7593818984546	3.491748097477308
10	3911	GFNPHG_02040 histidine kinase	other	580	113	29005	4.820660476684588	111	511	2	28494	0.9823008849557522	0.9823823478710567	0.017617652128943284	3094.7495107632094	3.4906255029536255
10	987	FEOBHI_02020 Cell wall-binding protein	other	563	104	29014	4.311436557769775	100	233	4	28781	0.9615384615384616	0.9919693940856138	0.008030605914386158	3088.0901287553647	3.489689967133228
10	1284	FEOBHI_03135 Uncharacterized hydrolase SAOUHSC_02465	other	468	81	29037	6.070010180473328	80	736	1	28301	0.9876543209876543	0.9746530288941695	0.025346971105830493	3076.195652173913	3.488013954002376
10	3252	MDBBCG_03265 DUF3784 domain-containing protein	other	571	107	29011	5.130142402648922	105	487	2	28524	0.9813084112149533	0.9832132639343697	0.01678673606563028	3074.969199178645	3.4878407699671277
10	1377	FEOBHI_03520 putative cell wall amidase LytH	other	599	111	29007	5.972282085418696	109	508	2	28499	0.9819819819819819	0.9824869858999552	0.017513014100044817	3057.4714566929133	3.485362411331013
10	914	FEOBHI_01555 class A sortase SrtA	other	548	100	29018	6.539861946105956	99	913	1	28105	0.99	0.9685367702805155	0.03146322971948446	3047.5301204819275	3.4839480066922075
10	2898	ELEGCC_12870 IS30 family transposase	other	560	107	29011	5.242660341262817	106	976	1	28035	0.9906542056074766	0.9663575885009135	0.033642411499086554	3044.784836065574	3.483556608032592
10	3925	GFNPHG_04785 type 8 capsular polysaccharide synthesis protein Cap8I	other	587	102	29016	5.54556427001952	100	470	2	28546	0.9803921568627451	0.9838020402536531	0.016197959746346843	3036.808510638298	3.4824174078566794
10	356	FEOBHI_12525 Single-stranded DNA-binding protein	other	591	118	29000	6.074337387084969	116	544	2	28456	0.9830508474576272	0.9812413793103448	0.018758620689655173	3033.9117647058824	3.4820029460424813
10	2801	ELEGCC_12215 restriction endonuclease subunit S	other	573	111	29007	3.820426511764522	108	341	3	28666	0.972972972972973	0.9882442169131589	0.011755783086841108	3026.3225806451615	3.4809152183095806
10	3931	GFNPHG_05270 Cassette chromosome recombinase B3	other	548	97	29021	5.795920233726478	96	893	1	28128	0.9896907216494846	0.9692291788704731	0.030770821129526893	3023.838745800672	3.4805586275447
10	2870	ELEGCC_06015 IS3 family ISSau2 transposase ORF A	other	549	113	29005	5.5702640724182055	112	1038	1	27967	0.9911504424778761	0.9642130667126357	0.03578693328736425	3017.6339113680156	3.4796665515706393
10	5217	MNPJNI_05135 Fibronectin-binding protein	other	559	113	29005	5.7737727546691575	112	1041	1	27964	0.9911504424778761	0.9641096362696087	0.03589036373039131	3008.6147934678193	3.4783665866166156
10	3797	EABLDB_04550 Macrolide-efflux protein	resistance	591	111	29007	5.452212762832647	110	1024	1	27983	0.990990990990991	0.9646981763022718	0.035301823697728135	3005.986328125	3.4779870009902862
10	385	FEOBHI_05185 Ntox50 domain-containing protein	other	557	113	29005	5.3552482604979526	112	1048	1	27957	0.9911504424778761	0.9638682985692122	0.036131701430787797	2987.7709923664124	3.4753473064756637
10	1321	FEOBHI_06360 putative autolysin LDP	phage	562	107	29011	4.594616832733146	104	335	3	28676	0.9719626168224299	0.9884526558891455	0.011547344110854504	2967.4666666666667	3.472385849256271
10	804	FEOBHI_09730 ECF-type riboflavin transporter substrate-binding protein	other	562	109	29009	5.335193219184868	107	519	2	28490	0.981651376146789	0.9821090006549692	0.017890999345030852	2936.830443159923	3.4678788734122477
10	5277	DMOLDD_06515 Restriction endonuclease subunit S	other	553	118	29000	4.720617675781254	117	1117	1	27883	0.9915254237288136	0.9614827586206897	0.03851724137931035	2920.6007162041183	3.4654721873733463
10	5206	PLKPCH_08240 Permease of the drug/metabolite transporter (DMT) superfamily	resistance	569	107	29011	5.0535529708862335	103	254	4	28757	0.9626168224299065	0.9912447002860983	0.008755299713901623	2915.325787401575	3.4646870941773193
10	3187	HCCNHA_08460 DNA segregation ATPase FtsK/SpoIIIE or related protein	core	573	109	29009	5.150078067779538	105	259	4	28750	0.963302752293578	0.9910717363576821	0.0089282636423179	2913.8513513513512	3.464467392686373
10	722	FEOBHI_13285 PTS system glucose-specific EIIA component	other	581	119	28999	1.8955598831176774	112	160	7	28839	0.9411764705882353	0.9944825683644264	0.00551743163557364	2883.9	3.459980197031738
10	1437	FEOBHI_05290 Lysophospholipase, alpha-beta hydrolase superfamily	other	532	92	29026	5.256614389419541	90	446	2	28580	0.9782608695652174	0.9846344656514848	0.015365534348515125	2883.6322869955156	3.4599398795181533
10	877	FEOBHI_01940 DUF1801 domain-containing protein	other	596	111	29007	5.892008352279624	110	1067	1	27940	0.990990990990991	0.963215775502465	0.03678422449753508	2880.4123711340208	3.459454667511918
10	4410	IPGIMP_09890 Phage protein	phage	542	92	29026	4.650504345893876	90	447	2	28579	0.9782608695652174	0.9846000137807482	0.015399986219251705	2877.0805369127515	3.4589520190843643
10	4146	JABGIB_11885 DUF2977 domain-containing protein	other	569	109	29009	6.14645874023441	108	1053	1	27956	0.9908256880733946	0.9637009204040126	0.03629907959598745	2867.2820512820513	3.45747041610325
10	320	FEOBHI_08490 Amino acid permease	resistance	564	112	29006	5.063278579711914	108	271	4	28735	0.9642857142857143	0.9906571054264635	0.009342894573536509	2862.8966789667898	3.456805674754298
10	4090	MBHFMA_09335 transposase	other	569	99	29019	3.5019247436523595	98	963	1	28056	0.98989898989899	0.9668148454460871	0.03318515455391295	2855.127725856698	3.4556255414414063
10	5471	IHCPPO_12215 Mrr-cat domain-containing protein	other	540	107	29011	5.775238904953004	105	525	2	28486	0.9813084112149533	0.9819034159456758	0.01809658405432422	2848.6	3.454631469952392
10	1896	FEOBHI_11785 putative flavoprotein YhiN	other	565	108	29010	4.352384033203156	106	534	2	28476	0.9814814814814815	0.9815925542916236	0.01840744570837642	2826.2696629213483	3.4512135968371966
10	4412	IPGIMP_06995 DUF5083 domain-containing protein	other	560	128	28990	5.469658603668211	127	1247	1	27743	0.9921875	0.9569851672990687	0.04301483270093136	2825.4699278267844	3.451090689355245
10	863	FEOBHI_00650 DUF5080 domain-containing protein	other	516	87	29031	6.350227594375623	86	859	1	28172	0.9885057471264368	0.9704109400296235	0.029589059970376495	2820.479627473807	3.450322967132619
10	4395	IPGIMP_12080 Phage head morphogenesis protein	phage	539	94	29024	5.275667457580567	92	470	2	28554	0.9787234042553191	0.9838065049614112	0.016193495038588752	2794.6468085106385	3.446326928928258
10	3019	HCCNHA_08470 Conjugal transfer protein	other	550	99	29019	5.381999168395994	96	329	3	28690	0.9696969696969697	0.9886626003652779	0.011337399634722078	2790.516717325228	3.44568462861593
10	1780	FEOBHI_01230 O-antigen ligase	other	501	89	29029	5.259666919708252	87	446	2	28583	0.9775280898876404	0.9846360536015708	0.015363946398429158	2787.803811659193	3.4452622075494284
10	4413	IPGIMP_12050 Phage capsid protein	phage	591	114	29004	5.009543943405151	112	572	2	28432	0.9824561403508771	0.9802785822645153	0.01972141773548476	2783.5524475524476	3.4445994086744025
10	4201	JABGIB_12325 Prophage-tail domain-containing protein	phage	527	100	29018	3.7104925584793116	96	249	4	28769	0.96	0.9914191191674133	0.00858088083258667	2772.9156626506024	3.4429366608499645
10	2118	FEOBHI_01030 nickel import ATP-binding protein NikD	other	536	100	29018	4.40113523006438	98	505	2	28513	0.98	0.9825970087531877	0.017402991246812324	2766.6079207920793	3.4419476159889286
10	4876	GGOKJO_10435 Putative transposase	other	593	96	29022	3.9962479877472172	95	971	1	28051	0.9895833333333334	0.9665426228378472	0.03345737716215285	2744.4335736354274	3.438452723566273
10	2958	ELEGCC_07865 N-6 DNA methylase	other	544	92	29026	5.196743340492253	90	469	2	28557	0.9782608695652174	0.9838420726245435	0.016157927375456488	2740.0106609808104	3.4377522525999975
10	3416	DKPFHJ_09805 Lipase	other	541	95	29023	5.317375373840352	94	967	1	28056	0.9894736842105263	0.9666815973538229	0.03331840264617717	2727.263702171665	3.4357271323901433
10	5184	FEFCKC_10710 Phage protein	phage	554	96	29022	3.2884315705299385	93	328	3	28694	0.96875	0.9886982289297774	0.01130177107022259	2711.932926829268	3.4332789440931992
10	5251	CKPJDJ_09035 elastin-binding protein EbpS	other	536	90	29028	5.601190876960738	88	465	2	28563	0.9777777777777777	0.9839809838776354	0.016019016122364612	2702.7354838709675	3.4318035434728404
10	952	FEOBHI_12015 ABC transporter ATP-binding protein	other	541	92	29026	3.9035242080688506	89	316	3	28710	0.967391304347826	0.9891132088472404	0.010886791152759595	2695.3481012658226	3.4306148618033525
10	3398	BKBJOF_08525 Nitrogen regulation protein NIFR3	other	598	125	28993	3.8159936547279343	124	1278	1	27715	0.992	0.9559203945780016	0.044079605421998416	2689.0923317683882	3.429605714268334
10	2930	ELEGCC_12225 phosphoribosyl transferase	other	566	114	29004	3.890070307254793	111	395	3	28609	0.9736842105263158	0.9863811888015446	0.013618811198455386	2679.8303797468357	3.428107306166385
10	3287	MDBBCG_05135 DUF1433 domain-containing protein	other	599	125	28993	4.892923460006713	122	434	3	28559	0.976	0.985030869520229	0.014969130479770979	2676.0353302611366	3.427491842891065
10	2594	FEOBHI_00430 Spore dipicolinate transporter SpoVV/YjiH/YlbJ, contains nucleoside recognition GATE domain	other	586	92	29026	4.482689237594596	90	481	2	28545	0.9782608695652174	0.9834286501757046	0.01657134982429546	2670.5301455301455	3.4265974847442138
10	4640	LHLGEE_12480 bi-component leukocidin LukMF' subunit F'	other	537	97	29021	4.192049922943112	94	337	3	28684	0.9690721649484536	0.9883877192377933	0.011612280762206677	2666.959446092977	3.426016411838378
10	107	FEOBHI_10530 Secreted protein	other	563	108	29010	5.878847103118895	106	571	2	28439	0.9814814814814815	0.9803171320234402	0.01968286797655981	2639.6970227670754	3.421554082592791
10	300	FEOBHI_09645 intercellular adhesion protein D, involved in polysaccharide intercellular adhesin(PIA) synthesis	other	584	112	29006	6.472825188636769	111	1178	1	27828	0.9910714285714286	0.9593877128869889	0.040612287113011104	2622.16298811545	3.4186596830211866
10	892	FEOBHI_02465 Putative 3-methyladenine DNA glycosylase	other	558	111	29007	4.6623549699783275	109	595	2	28412	0.9819819819819819	0.9794877098631365	0.020512290136863516	2602.4436974789915	3.4153813425481103
10	795	FEOBHI_11845 fatty acid efflux pump transcriptional regulator FarR	resistance	536	89	29029	5.62629702091217	87	478	2	28551	0.9775280898876404	0.9835337076716387	0.016466292328361293	2598.260460251046	3.41468268437364
10	4161	JABGIB_12355 phage major tail protein, TP901-1 family	phage	571	112	29006	3.3325450897216755	107	238	5	28768	0.9553571428571429	0.9917948010756396	0.008205198924360477	2586.7025210084034	3.4127464863458137
10	4636	LHLGEE_11595 Phage repressor protein	phage	540	90	29028	6.8851047039032025	89	966	1	28062	0.9888888888888889	0.9667217858619264	0.03327821413807358	2585.422360248447	3.4125315005215673
10	4486	JICCIG_12095 Integrase	phage	545	99	29019	4.222961349487297	95	265	4	28754	0.9595959595959596	0.9908680519659533	0.009131948034046659	2577.009433962264	3.411116008426828
10	4441	IPGIMP_05670 Transformation/transcription domain-associated protein-like	other	552	120	28998	3.842900700569153	116	323	4	28675	0.9666666666666667	0.9888613007793641	0.011138699220635906	2574.53560371517	3.4106989021411582
10	5254	JMGEJH_06050 DUF1433 domain-containing protein	other	519	100	29018	4.851383266448975	98	548	2	28470	0.98	0.9811151698945482	0.018884830105451788	2545.675182481752	3.4058029886910997
10	3745	EABLDB_10710 hypothetical protein	other	550	109	29009	3.745642011165617	108	1186	1	27823	0.9908256880733946	0.959116136371471	0.040883863628529075	2533.629005059022	3.4037430222082574
10	1367	FEOBHI_10710 putative ketoamine kinase SAOUHSC_02908	other	532	101	29017	6.121440339088435	100	1102	1	27915	0.9900990099009901	0.9620222628114553	0.03797773718854465	2533.121597096189	3.403656037670682
10	4266	OANBGH_05360 DUF3084 domain-containing protein	other	574	117	29001	5.662200369834899	113	320	4	28681	0.9658119658119658	0.9889658977276645	0.011034102272335436	2531.99453125	3.403462763331687
10	2352	FEOBHI_02145 Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family	other	573	121	28997	5.0267596054077135	119	672	2	28325	0.9834710743801653	0.9768251888126358	0.02317481118736421	2507.9427083333335	3.3993176112101593
